invoice_id,order_id,customer_id,invoice_number,invoice_date,due_date,paid_date,amount_due,tax_amount,discount_amount,late_fee_charged,amount_paid,payment_status,payment_method,credit_terms,billing_currency,fiscal_year,fiscal_period,internal_gl_code,billing_address_id,is_disputed
INV-0993478-ADA2,ORD-0993478-CFF6,CUST-385290-CCF1,INV-2026-993478,2024-07-28 06:34:41,2024-08-27 06:34:41,,997.13,79.77,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,07,GL-REV-993478,ADDR-993478,FALSE
INV-0993479-0376,ORD-0993479-E341,CUST-176775-1AA4,INV-2026-993479,2025-09-08 05:35:26,2025-10-08 05:35:26,,897.51,71.8,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,09,GL-REV-993479,ADDR-993479,FALSE
INV-0993480-5B49,ORD-0993480-2097,CUST-463801-D6E9,INV-2026-993480,2025-12-31 00:39:09,2026-01-30 00:39:09,2026-01-10 00:39:09,409.55,32.76,0.00,0.00,442.31,Paid,ACH,Net 30,USD,2025,12,GL-REV-993480,ADDR-993480,FALSE
INV-0993481-B6A8,ORD-0993481-EF80,CUST-272798-EB17,INV-2026-993481,2025-07-09 01:42:28,2025-08-08 01:42:28,,553.18,44.25,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,07,GL-REV-993481,ADDR-993481,FALSE
INV-0993482-5096,ORD-0993482-C158,CUST-011729-B599,INV-2026-993482,2025-02-03 15:51:48,2025-03-05 15:51:48,2025-02-13 15:51:48,531.52,42.52,0.00,0.00,574.04,Paid,ACH,Net 30,USD,2025,02,GL-REV-993482,ADDR-993482,FALSE
INV-0993483-4D8D,ORD-0993483-ED49,CUST-131162-BDB5,INV-2026-993483,2024-08-13 08:01:23,2024-09-12 08:01:23,,605.86,48.47,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,08,GL-REV-993483,ADDR-993483,FALSE
INV-0993484-543A,ORD-0993484-FF84,CUST-350389-AE34,INV-2026-993484,2026-01-27 19:16:12,2026-02-26 19:16:12,2026-02-06 19:16:12,834.25,66.74,0.00,0.00,900.99,Paid,ACH,Net 30,USD,2026,01,GL-REV-993484,ADDR-993484,FALSE
INV-0993485-FA81,ORD-0993485-D93F,CUST-178327-8DFA,INV-2026-993485,2024-08-23 21:30:18,2024-09-22 21:30:18,,366.94,29.36,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,08,GL-REV-993485,ADDR-993485,FALSE
INV-0993486-D6EB,ORD-0993486-FCB4,CUST-139415-2E37,INV-2026-993486,2025-07-21 12:08:25,2025-08-20 12:08:25,,100.54,8.04,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,07,GL-REV-993486,ADDR-993486,FALSE
INV-0993487-3646,ORD-0993487-BDF4,CUST-292348-AD57,INV-2026-993487,2025-10-10 23:55:02,2025-11-09 23:55:02,,881.95,70.56,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,10,GL-REV-993487,ADDR-993487,FALSE
INV-0993488-04B5,ORD-0993488-C0F3,CUST-108717-CD41,INV-2026-993488,2024-11-29 00:27:54,2024-12-29 00:27:54,2024-12-09 00:27:54,1447.72,115.82,0.00,0.00,1563.54,Paid,ACH,Net 30,USD,2024,11,GL-REV-993488,ADDR-993488,FALSE
INV-0993489-61F6,ORD-0993489-E7FE,CUST-494044-2E9A,INV-2026-993489,2024-11-08 06:13:04,2024-12-08 06:13:04,2024-11-18 06:13:04,1285.85,102.87,0.00,0.00,1388.72,Paid,ACH,Net 30,USD,2024,11,GL-REV-993489,ADDR-993489,FALSE
INV-0993490-8878,ORD-0993490-95FF,CUST-161260-C89A,INV-2026-993490,2026-05-29 14:30:48,2026-06-28 14:30:48,,1181.58,94.53,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,05,GL-REV-993490,ADDR-993490,FALSE
INV-0993491-5AE8,ORD-0993491-213B,CUST-341646-FFE6,INV-2026-993491,2025-03-11 12:52:53,2025-04-10 12:52:53,2025-03-21 12:52:53,1126.74,90.14,0.00,0.00,1216.88,Paid,ACH,Net 30,USD,2025,03,GL-REV-993491,ADDR-993491,FALSE
INV-0993492-88F9,ORD-0993492-B630,CUST-217960-2A2E,INV-2026-993492,2026-01-06 19:56:39,2026-02-05 19:56:39,,791.26,63.3,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,01,GL-REV-993492,ADDR-993492,FALSE
INV-0993493-1D5A,ORD-0993493-10ED,CUST-121695-50AA,INV-2026-993493,2026-04-14 07:23:09,2026-05-14 07:23:09,,402.97,32.24,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,04,GL-REV-993493,ADDR-993493,FALSE
INV-0993494-BCD8,ORD-0993494-6C21,CUST-199544-B29A,INV-2026-993494,2024-09-24 23:02:48,2024-10-24 23:02:48,,62.44,5.0,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,09,GL-REV-993494,ADDR-993494,FALSE
INV-0993495-FCB2,ORD-0993495-3156,CUST-492932-5679,INV-2026-993495,2024-12-24 19:25:29,2025-01-23 19:25:29,,1298.59,103.89,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,12,GL-REV-993495,ADDR-993495,FALSE
INV-0993496-1967,ORD-0993496-EB94,CUST-412057-1B7C,INV-2026-993496,2025-05-09 07:48:25,2025-06-08 07:48:25,,1080.5,86.44,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,05,GL-REV-993496,ADDR-993496,FALSE
INV-0993497-8198,ORD-0993497-2432,CUST-198869-9A91,INV-2026-993497,2024-09-15 08:50:53,2024-10-15 08:50:53,,1180.87,94.47,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,09,GL-REV-993497,ADDR-993497,FALSE
INV-0993498-39C6,ORD-0993498-E5E2,CUST-300966-C242,INV-2026-993498,2025-06-16 14:23:39,2025-07-16 14:23:39,,1334.85,106.79,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,06,GL-REV-993498,ADDR-993498,FALSE
INV-0993499-1666,ORD-0993499-A8AC,CUST-281269-9F4C,INV-2026-993499,2025-03-13 07:50:12,2025-04-12 07:50:12,,319.98,25.6,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,03,GL-REV-993499,ADDR-993499,FALSE
INV-0993500-10B0,ORD-0993500-2069,CUST-027905-9CC1,INV-2026-993500,2024-11-27 10:08:30,2024-12-27 10:08:30,2024-12-07 10:08:30,1305.67,104.45,0.00,0.00,1410.12,Paid,ACH,Net 30,USD,2024,11,GL-REV-993500,ADDR-993500,FALSE
INV-0993501-4953,ORD-0993501-D224,CUST-392106-BAF0,INV-2026-993501,2025-12-28 22:57:46,2026-01-27 22:57:46,,658.87,52.71,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,12,GL-REV-993501,ADDR-993501,FALSE
INV-0993502-A33A,ORD-0993502-B260,CUST-145161-D528,INV-2026-993502,2026-04-27 08:40:00,2026-05-27 08:40:00,,355.43,28.43,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,04,GL-REV-993502,ADDR-993502,FALSE
INV-0993503-907D,ORD-0993503-126B,CUST-328768-8EC1,INV-2026-993503,2024-10-23 07:41:19,2024-11-22 07:41:19,,198.48,15.88,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,10,GL-REV-993503,ADDR-993503,FALSE
INV-0993504-07FA,ORD-0993504-EB30,CUST-160752-C64C,INV-2026-993504,2025-04-19 09:43:20,2025-05-19 09:43:20,2025-04-29 09:43:20,1224.23,97.94,0.00,0.00,1322.17,Paid,ACH,Net 30,USD,2025,04,GL-REV-993504,ADDR-993504,FALSE
INV-0993505-51FF,ORD-0993505-1E7A,CUST-144262-56EB,INV-2026-993505,2025-08-12 01:58:56,2025-09-11 01:58:56,2025-08-22 01:58:56,1303.88,104.31,0.00,0.00,1408.19,Paid,ACH,Net 30,USD,2025,08,GL-REV-993505,ADDR-993505,FALSE
INV-0993506-6589,ORD-0993506-4C60,CUST-123305-7D09,INV-2026-993506,2026-05-09 00:46:06,2026-06-08 00:46:06,2026-05-19 00:46:06,1354.38,108.35,0.00,0.00,1462.73,Paid,ACH,Net 30,USD,2026,05,GL-REV-993506,ADDR-993506,FALSE
INV-0993507-C0CC,ORD-0993507-257D,CUST-069144-D8B6,INV-2026-993507,2025-01-14 03:31:00,2025-02-13 03:31:00,,851.84,68.15,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,01,GL-REV-993507,ADDR-993507,FALSE
INV-0993508-CFC5,ORD-0993508-FB9B,CUST-236851-8461,INV-2026-993508,2025-07-05 02:03:08,2025-08-04 02:03:08,,546.29,43.7,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,07,GL-REV-993508,ADDR-993508,FALSE
INV-0993509-3B00,ORD-0993509-A612,CUST-232472-A5FE,INV-2026-993509,2026-03-27 22:33:17,2026-04-26 22:33:17,,1297.52,103.8,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,03,GL-REV-993509,ADDR-993509,FALSE
INV-0993510-48B1,ORD-0993510-DB7E,CUST-036175-3D29,INV-2026-993510,2026-03-02 00:40:01,2026-04-01 00:40:01,2026-03-12 00:40:01,1038.35,83.07,0.00,0.00,1121.42,Paid,ACH,Net 30,USD,2026,03,GL-REV-993510,ADDR-993510,FALSE
INV-0993511-641C,ORD-0993511-2D74,CUST-448466-F670,INV-2026-993511,2025-08-01 09:42:31,2025-08-31 09:42:31,2025-08-11 09:42:31,148.47,11.88,0.00,0.00,160.35,Paid,ACH,Net 30,USD,2025,08,GL-REV-993511,ADDR-993511,FALSE
INV-0993512-A6C8,ORD-0993512-A510,CUST-461039-1021,INV-2026-993512,2026-03-08 12:15:14,2026-04-07 12:15:14,,1339.48,107.16,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,03,GL-REV-993512,ADDR-993512,FALSE
INV-0993513-45CB,ORD-0993513-622C,CUST-298672-EE4D,INV-2026-993513,2025-08-24 09:52:45,2025-09-23 09:52:45,2025-09-03 09:52:45,1129.17,90.33,0.00,0.00,1219.5,Paid,ACH,Net 30,USD,2025,08,GL-REV-993513,ADDR-993513,FALSE
INV-0993514-8DAD,ORD-0993514-EA96,CUST-333234-6807,INV-2026-993514,2026-04-02 13:18:02,2026-05-02 13:18:02,2026-04-12 13:18:02,504.72,40.38,0.00,0.00,545.1,Paid,ACH,Net 30,USD,2026,04,GL-REV-993514,ADDR-993514,FALSE
INV-0993515-22AA,ORD-0993515-11DE,CUST-037713-4C28,INV-2026-993515,2024-08-02 15:25:11,2024-09-01 15:25:11,,1301.14,104.09,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,08,GL-REV-993515,ADDR-993515,FALSE
INV-0993516-8003,ORD-0993516-5A2F,CUST-102548-7E4A,INV-2026-993516,2025-02-22 22:33:12,2025-03-24 22:33:12,2025-03-04 22:33:12,872.17,69.77,0.00,0.00,941.94,Paid,ACH,Net 30,USD,2025,02,GL-REV-993516,ADDR-993516,FALSE
INV-0993517-8EAC,ORD-0993517-305E,CUST-238164-05A8,INV-2026-993517,2025-11-19 16:56:46,2025-12-19 16:56:46,2025-11-29 16:56:46,476.75,38.14,0.00,0.00,514.89,Paid,ACH,Net 30,USD,2025,11,GL-REV-993517,ADDR-993517,FALSE
INV-0993518-F7E5,ORD-0993518-4475,CUST-142049-0977,INV-2026-993518,2025-12-15 07:47:21,2026-01-14 07:47:21,,470.21,37.62,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,12,GL-REV-993518,ADDR-993518,FALSE
INV-0993519-BD94,ORD-0993519-732B,CUST-476565-AC28,INV-2026-993519,2025-06-11 22:57:57,2025-07-11 22:57:57,,1345.75,107.66,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,06,GL-REV-993519,ADDR-993519,FALSE
INV-0993520-4508,ORD-0993520-1317,CUST-143635-9066,INV-2026-993520,2026-05-23 22:54:52,2026-06-22 22:54:52,2026-06-02 22:54:52,1235.22,98.82,0.00,0.00,1334.04,Paid,ACH,Net 30,USD,2026,05,GL-REV-993520,ADDR-993520,FALSE
INV-0993521-B1CC,ORD-0993521-A760,CUST-097577-3490,INV-2026-993521,2025-03-25 13:34:57,2025-04-24 13:34:57,,1099.37,87.95,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,03,GL-REV-993521,ADDR-993521,FALSE
INV-0993522-AE38,ORD-0993522-0904,CUST-182709-A73F,INV-2026-993522,2025-05-10 05:18:25,2025-06-09 05:18:25,,1193.05,95.44,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,05,GL-REV-993522,ADDR-993522,FALSE
INV-0993523-9D26,ORD-0993523-248B,CUST-218810-CB67,INV-2026-993523,2024-09-21 20:50:58,2024-10-21 20:50:58,2024-10-01 20:50:58,1317.0,105.36,0.00,0.00,1422.36,Paid,ACH,Net 30,USD,2024,09,GL-REV-993523,ADDR-993523,FALSE
INV-0993524-6D3F,ORD-0993524-7BD5,CUST-159214-6D4C,INV-2026-993524,2025-06-13 06:56:44,2025-07-13 06:56:44,,1139.89,91.19,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,06,GL-REV-993524,ADDR-993524,FALSE
INV-0993525-39DB,ORD-0993525-AECB,CUST-027684-6920,INV-2026-993525,2025-07-10 22:11:27,2025-08-09 22:11:27,2025-07-20 22:11:27,1233.1,98.65,0.00,0.00,1331.75,Paid,ACH,Net 30,USD,2025,07,GL-REV-993525,ADDR-993525,FALSE
INV-0993526-377A,ORD-0993526-433C,CUST-172935-0EED,INV-2026-993526,2026-06-06 20:50:50,2026-07-06 20:50:50,2026-06-16 20:50:50,1238.3,99.06,0.00,0.00,1337.36,Paid,ACH,Net 30,USD,2026,06,GL-REV-993526,ADDR-993526,FALSE
INV-0993527-4459,ORD-0993527-15D2,CUST-491089-DA6E,INV-2026-993527,2025-04-07 09:04:53,2025-05-07 09:04:53,2025-04-17 09:04:53,1392.41,111.39,0.00,0.00,1503.8,Paid,ACH,Net 30,USD,2025,04,GL-REV-993527,ADDR-993527,FALSE
INV-0993528-B0AA,ORD-0993528-DC8A,CUST-477280-0E26,INV-2026-993528,2026-01-02 08:03:04,2026-02-01 08:03:04,,1362.65,109.01,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,01,GL-REV-993528,ADDR-993528,FALSE
INV-0993529-E033,ORD-0993529-A01A,CUST-334959-DDB8,INV-2026-993529,2024-12-01 21:56:31,2024-12-31 21:56:31,2024-12-11 21:56:31,693.94,55.52,0.00,0.00,749.46,Paid,ACH,Net 30,USD,2024,12,GL-REV-993529,ADDR-993529,FALSE
INV-0993530-BE50,ORD-0993530-4C3E,CUST-436233-FE33,INV-2026-993530,2026-04-22 18:26:36,2026-05-22 18:26:36,2026-05-02 18:26:36,271.06,21.68,0.00,0.00,292.74,Paid,ACH,Net 30,USD,2026,04,GL-REV-993530,ADDR-993530,FALSE
INV-0993531-580F,ORD-0993531-B140,CUST-011000-33D6,INV-2026-993531,2024-07-14 14:27:25,2024-08-13 14:27:25,2024-07-24 14:27:25,931.13,74.49,0.00,0.00,1005.62,Paid,ACH,Net 30,USD,2024,07,GL-REV-993531,ADDR-993531,FALSE
INV-0993532-A62F,ORD-0993532-97AA,CUST-019713-6833,INV-2026-993532,2025-07-14 02:28:20,2025-08-13 02:28:20,2025-07-24 02:28:20,1002.78,80.22,0.00,0.00,1083.0,Paid,ACH,Net 30,USD,2025,07,GL-REV-993532,ADDR-993532,FALSE
INV-0993533-73C1,ORD-0993533-9BE9,CUST-469240-83C2,INV-2026-993533,2026-05-11 21:01:06,2026-06-10 21:01:06,,1213.3,97.06,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,05,GL-REV-993533,ADDR-993533,FALSE
INV-0993534-BBDB,ORD-0993534-52DF,CUST-341882-C7EC,INV-2026-993534,2024-11-30 16:47:14,2024-12-30 16:47:14,2024-12-10 16:47:14,183.99,14.72,0.00,0.00,198.71,Paid,ACH,Net 30,USD,2024,11,GL-REV-993534,ADDR-993534,FALSE
INV-0993535-D5EE,ORD-0993535-D291,CUST-375139-4035,INV-2026-993535,2024-11-15 20:14:39,2024-12-15 20:14:39,2024-11-25 20:14:39,177.34,14.19,0.00,0.00,191.53,Paid,ACH,Net 30,USD,2024,11,GL-REV-993535,ADDR-993535,FALSE
INV-0993536-D644,ORD-0993536-93AF,CUST-420766-69D7,INV-2026-993536,2024-07-19 23:33:56,2024-08-18 23:33:56,2024-07-29 23:33:56,324.34,25.95,0.00,0.00,350.29,Paid,ACH,Net 30,USD,2024,07,GL-REV-993536,ADDR-993536,FALSE
INV-0993537-B870,ORD-0993537-F622,CUST-139947-C2CE,INV-2026-993537,2026-03-28 01:31:32,2026-04-27 01:31:32,2026-04-07 01:31:32,1144.07,91.53,0.00,0.00,1235.6,Paid,ACH,Net 30,USD,2026,03,GL-REV-993537,ADDR-993537,FALSE
INV-0993538-F524,ORD-0993538-2B26,CUST-136115-3DA6,INV-2026-993538,2024-09-26 14:44:15,2024-10-26 14:44:15,2024-10-06 14:44:15,607.63,48.61,0.00,0.00,656.24,Paid,ACH,Net 30,USD,2024,09,GL-REV-993538,ADDR-993538,FALSE
INV-0993539-E0BB,ORD-0993539-149F,CUST-060329-147A,INV-2026-993539,2026-05-05 04:15:31,2026-06-04 04:15:31,,860.2,68.82,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,05,GL-REV-993539,ADDR-993539,FALSE
INV-0993540-FC56,ORD-0993540-F5AD,CUST-419747-D7C6,INV-2026-993540,2026-01-19 04:23:20,2026-02-18 04:23:20,2026-01-29 04:23:20,486.83,38.95,0.00,0.00,525.78,Paid,ACH,Net 30,USD,2026,01,GL-REV-993540,ADDR-993540,FALSE
INV-0993541-2AB1,ORD-0993541-BC83,CUST-406142-BBB2,INV-2026-993541,2026-05-07 13:57:25,2026-06-06 13:57:25,,576.0,46.08,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,05,GL-REV-993541,ADDR-993541,FALSE
INV-0993542-D133,ORD-0993542-966F,CUST-264073-D448,INV-2026-993542,2024-06-27 09:17:10,2024-07-27 09:17:10,2024-07-07 09:17:10,1306.49,104.52,0.00,0.00,1411.01,Paid,ACH,Net 30,USD,2024,06,GL-REV-993542,ADDR-993542,FALSE
INV-0993543-456A,ORD-0993543-9710,CUST-222987-0415,INV-2026-993543,2026-06-17 18:50:38,2026-07-17 18:50:38,,601.41,48.11,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,06,GL-REV-993543,ADDR-993543,FALSE
INV-0993544-71BC,ORD-0993544-930A,CUST-032021-EE69,INV-2026-993544,2025-04-15 12:26:18,2025-05-15 12:26:18,,347.66,27.81,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,04,GL-REV-993544,ADDR-993544,FALSE
INV-0993545-B279,ORD-0993545-5D24,CUST-073342-6091,INV-2026-993545,2026-05-03 16:27:53,2026-06-02 16:27:53,2026-05-13 16:27:53,619.72,49.58,0.00,0.00,669.3,Paid,ACH,Net 30,USD,2026,05,GL-REV-993545,ADDR-993545,FALSE
INV-0993546-5839,ORD-0993546-C48E,CUST-180905-4A35,INV-2026-993546,2024-10-17 18:53:55,2024-11-16 18:53:55,2024-10-27 18:53:55,1337.89,107.03,0.00,0.00,1444.92,Paid,ACH,Net 30,USD,2024,10,GL-REV-993546,ADDR-993546,FALSE
INV-0993547-9E8F,ORD-0993547-7F58,CUST-318719-4D48,INV-2026-993547,2025-12-18 12:59:23,2026-01-17 12:59:23,,1251.58,100.13,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,12,GL-REV-993547,ADDR-993547,FALSE
INV-0993548-04C9,ORD-0993548-78D3,CUST-207117-91A3,INV-2026-993548,2025-10-19 02:19:32,2025-11-18 02:19:32,,229.12,18.33,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,10,GL-REV-993548,ADDR-993548,FALSE
INV-0993549-3D68,ORD-0993549-5419,CUST-158635-7958,INV-2026-993549,2025-12-09 05:25:53,2026-01-08 05:25:53,,1371.77,109.74,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,12,GL-REV-993549,ADDR-993549,FALSE
INV-0993550-440A,ORD-0993550-8C09,CUST-252775-048F,INV-2026-993550,2025-12-07 09:38:17,2026-01-06 09:38:17,,1107.8,88.62,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,12,GL-REV-993550,ADDR-993550,FALSE
INV-0993551-4BB8,ORD-0993551-59D1,CUST-484299-81B9,INV-2026-993551,2024-11-23 17:12:24,2024-12-23 17:12:24,,209.0,16.72,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,11,GL-REV-993551,ADDR-993551,FALSE
INV-0993552-88A7,ORD-0993552-8018,CUST-009665-500E,INV-2026-993552,2026-05-25 10:40:04,2026-06-24 10:40:04,,295.54,23.64,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,05,GL-REV-993552,ADDR-993552,FALSE
INV-0993553-0692,ORD-0993553-BC56,CUST-351419-BBD2,INV-2026-993553,2024-12-29 17:26:35,2025-01-28 17:26:35,,79.75,6.38,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,12,GL-REV-993553,ADDR-993553,FALSE
INV-0993554-FEF9,ORD-0993554-545E,CUST-065618-BBEC,INV-2026-993554,2026-03-31 04:51:58,2026-04-30 04:51:58,,1045.85,83.67,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,03,GL-REV-993554,ADDR-993554,FALSE
INV-0993555-2F1B,ORD-0993555-DA33,CUST-472294-DCD5,INV-2026-993555,2024-09-06 06:22:24,2024-10-06 06:22:24,,667.44,53.4,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,09,GL-REV-993555,ADDR-993555,FALSE
INV-0993556-4835,ORD-0993556-2E2D,CUST-183463-E085,INV-2026-993556,2025-12-16 08:31:00,2026-01-15 08:31:00,2025-12-26 08:31:00,605.86,48.47,0.00,0.00,654.33,Paid,ACH,Net 30,USD,2025,12,GL-REV-993556,ADDR-993556,FALSE
INV-0993557-7622,ORD-0993557-3157,CUST-449145-9D9E,INV-2026-993557,2026-01-17 04:10:22,2026-02-16 04:10:22,2026-01-27 04:10:22,109.85,8.79,0.00,0.00,118.64,Paid,ACH,Net 30,USD,2026,01,GL-REV-993557,ADDR-993557,FALSE
INV-0993558-F420,ORD-0993558-941E,CUST-053803-F4BE,INV-2026-993558,2024-09-08 23:01:37,2024-10-08 23:01:37,2024-09-18 23:01:37,544.3,43.54,0.00,0.00,587.84,Paid,ACH,Net 30,USD,2024,09,GL-REV-993558,ADDR-993558,FALSE
INV-0993559-1B83,ORD-0993559-8E7D,CUST-198345-DC9D,INV-2026-993559,2025-02-25 15:14:02,2025-03-27 15:14:02,2025-03-07 15:14:02,430.18,34.41,0.00,0.00,464.59,Paid,ACH,Net 30,USD,2025,02,GL-REV-993559,ADDR-993559,FALSE
INV-0993560-4C61,ORD-0993560-B6CA,CUST-156269-3D57,INV-2026-993560,2025-01-17 06:13:26,2025-02-16 06:13:26,,225.82,18.07,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,01,GL-REV-993560,ADDR-993560,FALSE
INV-0993561-1398,ORD-0993561-203E,CUST-148163-E673,INV-2026-993561,2026-01-16 06:52:28,2026-02-15 06:52:28,,162.86,13.03,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,01,GL-REV-993561,ADDR-993561,FALSE
INV-0993562-4542,ORD-0993562-0839,CUST-129893-0533,INV-2026-993562,2025-08-29 13:12:31,2025-09-28 13:12:31,2025-09-08 13:12:31,1234.74,98.78,0.00,0.00,1333.52,Paid,ACH,Net 30,USD,2025,08,GL-REV-993562,ADDR-993562,FALSE
INV-0993563-4FF3,ORD-0993563-9B38,CUST-366290-9AE8,INV-2026-993563,2025-03-17 21:41:45,2025-04-16 21:41:45,,1428.24,114.26,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,03,GL-REV-993563,ADDR-993563,FALSE
INV-0993564-1D9D,ORD-0993564-0578,CUST-182296-9B57,INV-2026-993564,2025-10-14 07:15:36,2025-11-13 07:15:36,2025-10-24 07:15:36,785.14,62.81,0.00,0.00,847.95,Paid,ACH,Net 30,USD,2025,10,GL-REV-993564,ADDR-993564,FALSE
INV-0993565-8E85,ORD-0993565-0622,CUST-001757-D2CD,INV-2026-993565,2024-10-13 15:22:43,2024-11-12 15:22:43,2024-10-23 15:22:43,352.18,28.17,0.00,0.00,380.35,Paid,ACH,Net 30,USD,2024,10,GL-REV-993565,ADDR-993565,FALSE
INV-0993566-03BF,ORD-0993566-C902,CUST-483809-AF3E,INV-2026-993566,2025-10-12 22:44:58,2025-11-11 22:44:58,2025-10-22 22:44:58,965.99,77.28,0.00,0.00,1043.27,Paid,ACH,Net 30,USD,2025,10,GL-REV-993566,ADDR-993566,FALSE
INV-0993567-C039,ORD-0993567-18BD,CUST-050661-1AB8,INV-2026-993567,2026-04-27 23:25:52,2026-05-27 23:25:52,2026-05-07 23:25:52,281.86,22.55,0.00,0.00,304.41,Paid,ACH,Net 30,USD,2026,04,GL-REV-993567,ADDR-993567,FALSE
INV-0993568-35BC,ORD-0993568-0AC8,CUST-284531-2347,INV-2026-993568,2024-10-06 05:13:53,2024-11-05 05:13:53,,502.11,40.17,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,10,GL-REV-993568,ADDR-993568,FALSE
INV-0993569-B670,ORD-0993569-96D5,CUST-386061-BF29,INV-2026-993569,2025-02-03 14:38:50,2025-03-05 14:38:50,2025-02-13 14:38:50,346.88,27.75,0.00,0.00,374.63,Paid,ACH,Net 30,USD,2025,02,GL-REV-993569,ADDR-993569,FALSE
INV-0993570-B499,ORD-0993570-8BF3,CUST-256275-9561,INV-2026-993570,2024-10-19 20:53:34,2024-11-18 20:53:34,,655.97,52.48,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,10,GL-REV-993570,ADDR-993570,FALSE
INV-0993571-709C,ORD-0993571-057B,CUST-065606-ED6D,INV-2026-993571,2024-09-23 05:17:38,2024-10-23 05:17:38,,531.7,42.54,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,09,GL-REV-993571,ADDR-993571,FALSE
INV-0993572-FDBB,ORD-0993572-5D6D,CUST-489513-5223,INV-2026-993572,2025-03-05 04:18:17,2025-04-04 04:18:17,,649.85,51.99,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,03,GL-REV-993572,ADDR-993572,FALSE
INV-0993573-4748,ORD-0993573-BBEF,CUST-498424-D01D,INV-2026-993573,2025-08-16 04:29:07,2025-09-15 04:29:07,2025-08-26 04:29:07,253.26,20.26,0.00,0.00,273.52,Paid,ACH,Net 30,USD,2025,08,GL-REV-993573,ADDR-993573,FALSE
INV-0993574-3459,ORD-0993574-FCA2,CUST-428864-CA8F,INV-2026-993574,2024-10-16 11:39:17,2024-11-15 11:39:17,,789.26,63.14,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,10,GL-REV-993574,ADDR-993574,FALSE
INV-0993575-4934,ORD-0993575-AC95,CUST-425765-6889,INV-2026-993575,2025-10-22 07:47:06,2025-11-21 07:47:06,,826.06,66.08,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,10,GL-REV-993575,ADDR-993575,FALSE
INV-0993576-329D,ORD-0993576-E664,CUST-007129-BCC2,INV-2026-993576,2026-04-04 13:39:45,2026-05-04 13:39:45,,891.61,71.33,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,04,GL-REV-993576,ADDR-993576,FALSE
